Time [s], Analyzer Name, Decoded Protocol Result,,
1.3220711,SPI,MOSI: 0xAE;  MISO: 0x00,,
1.32488576,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32488682,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32488788,SPI,MOSI: 0xFC;  MISO: 0x00,,
1.32488896,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32489002,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32489108,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32489216,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32489322,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32489428,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32489536,SPI,MOSI: 0xFC;  MISO: 0x00,,
1.32489642,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32489748,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32489856,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32489962,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490068,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490176,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490282,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490388,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490496,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490602,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490708,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490816,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32490922,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32491028,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32491136,SPI,MOSI: 0xFC;  MISO: 0x00,,
1.32491242,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32491348,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32491456,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32491562,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32491668,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32491776,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32491882,SPI,MOSI: 0xFC;  MISO: 0x00,,
1.32491988,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32492096,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32492202,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32492308,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32492416,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32492522,SPI,MOSI: 0x07;  MISO: 0x00,,
1.32492628,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32492736,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32492842,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32492948,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493056,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493162,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493268,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493376,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493482,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493588,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493696,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493802,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32493908,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494016,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494122,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494228,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494336,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494442,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494548,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494656,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494762,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494868,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32494976,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495082,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495188,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495296,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495402,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495508,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495616,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495722,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495828,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32495936,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496042,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496148,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496256,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496362,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496468,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496576,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496682,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496788,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32496896,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497002,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497108,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497216,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497322,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497428,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497536,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497642,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497748,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497856,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32497962,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498068,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498176,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498282,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498388,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498496,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498602,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498708,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498816,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32498922,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499028,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499136,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499242,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499348,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499456,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499562,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499668,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499776,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499882,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32499988,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500096,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500202,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500308,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500416,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500522,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500628,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500736,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500842,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32500948,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501056,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501162,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501268,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501376,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501482,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501588,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501696,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501802,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32501908,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32502016,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32502122,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32502228,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32502336,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32502442,SPI,MOSI: 0x07;  MISO: 0x00,,
1.32502548,SPI,MOSI: 0x38;  MISO: 0x00,,
1.32502656,SPI,MOSI: 0x40;  MISO: 0x00,,
1.32502762,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32502868,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32502976,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32503082,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32503188,SPI,MOSI: 0x07;  MISO: 0x00,,
1.32503296,SPI,MOSI: 0x08;  MISO: 0x00,,
1.32503402,SPI,MOSI: 0x10;  MISO: 0x00,,
1.32503508,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32503616,SPI,MOSI: 0x40;  MISO: 0x00,,
1.32503722,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32503828,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32503936,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32504042,SPI,MOSI: 0x80;  MISO: 0x00,,
1.3250415,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32504256,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32504362,SPI,MOSI: 0x40;  MISO: 0x00,,
1.32504468,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32504576,SPI,MOSI: 0x10;  MISO: 0x00,,
1.32504682,SPI,MOSI: 0x08;  MISO: 0x00,,
1.32504788,SPI,MOSI: 0x07;  MISO: 0x00,,
1.32504896,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32505002,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32505108,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32505216,SPI,MOSI: 0x80;  MISO: 0x00,,
1.32505322,SPI,MOSI: 0x40;  MISO: 0x00,,
1.32505428,SPI,MOSI: 0x38;  MISO: 0x00,,
1.32505536,SPI,MOSI: 0x07;  MISO: 0x00,,
1.32505642,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32505748,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32505856,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32505962,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506068,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506176,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506282,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506388,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506496,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506602,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250671,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506816,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32506922,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250703,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507136,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507242,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250735,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507456,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507562,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250767,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507776,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507882,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32507988,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508096,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508202,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508308,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508416,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508522,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508628,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508736,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32508842,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250895,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32509056,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32509162,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250927,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32509376,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32509482,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250959,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32509696,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32509802,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3250991,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510016,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510122,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251023,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510336,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510442,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510548,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510656,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510762,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251087,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32510976,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511082,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511188,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511296,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511402,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251151,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511616,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511722,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251183,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32511936,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512042,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251215,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512256,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512362,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512468,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512576,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512682,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512788,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32512896,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513002,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251311,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513216,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513322,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251343,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513536,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513642,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251375,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513856,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32513962,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251407,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32514176,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32514282,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251439,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32514496,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32514602,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251471,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32514816,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32514922,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251503,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32515136,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32515242,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251535,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32515456,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32515562,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251567,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32515776,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32515882,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251599,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32516096,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32516202,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251631,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32516416,SPI,MOSI: 0x01;  MISO: 0x00,,
1.32516522,SPI,MOSI: 0x02;  MISO: 0x00,,
1.3251663,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32516736,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32516842,SPI,MOSI: 0x08;  MISO: 0x00,,
1.3251695,SPI,MOSI: 0x10;  MISO: 0x00,,
1.32517056,SPI,MOSI: 0x10;  MISO: 0x00,,
1.32517162,SPI,MOSI: 0x10;  MISO: 0x00,,
1.3251727,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32517376,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32517482,SPI,MOSI: 0x20;  MISO: 0x00,,
1.3251759,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32517696,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32517802,SPI,MOSI: 0x20;  MISO: 0x00,,
1.3251791,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32518016,SPI,MOSI: 0x20;  MISO: 0x00,,
1.32518122,SPI,MOSI: 0x10;  MISO: 0x00,,
1.3251823,SPI,MOSI: 0x10;  MISO: 0x00,,
1.32518336,SPI,MOSI: 0x10;  MISO: 0x00,,
1.32518442,SPI,MOSI: 0x08;  MISO: 0x00,,
1.3251855,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32518656,SPI,MOSI: 0x04;  MISO: 0x00,,
1.32518762,SPI,MOSI: 0x02;  MISO: 0x00,,
1.3251887,SPI,MOSI: 0x01;  MISO: 0x00,,
1.32518976,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32519082,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251919,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32519296,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32519402,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251951,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32519616,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32519722,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3251983,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32519936,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32520042,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252015,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32520256,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32520362,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252047,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32520576,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32520682,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252079,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32520896,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521002,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252111,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521216,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521322,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252143,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521536,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521642,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252175,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521856,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32521962,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252207,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32522176,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32522282,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252239,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32522496,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32522602,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252271,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32522816,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32522922,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252303,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32523136,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32523242,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252335,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32523456,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32523562,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252367,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32523776,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32523882,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252399,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32524096,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32524202,SPI,MOSI: 0x00;  MISO: 0x00,,
1.3252431,SPI,MOSI: 0x00;  MISO: 0x00,,
1.32524416,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77550312,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77550418,SPI,MOSI: 0x10;  MISO: 0x00,,
2.77550524,SPI,MOSI: 0x40;  MISO: 0x00,,
2.77550716,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77550822,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755093,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551036,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551142,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755125,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551356,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551462,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755157,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551676,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551782,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755189,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77551996,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77552102,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755221,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77552316,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77552422,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755253,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77552636,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77552742,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755285,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77552956,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77553062,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755317,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77553276,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77553382,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755349,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77553596,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77553702,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755381,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77553916,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554022,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755413,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554236,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554342,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755445,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554556,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554662,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755477,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554876,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77554982,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755509,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77555196,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77555302,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755541,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77555516,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77555622,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755573,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77555836,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77555944,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755605,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77556156,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77556264,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755637,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77556476,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77556584,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755669,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77556796,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77556904,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755701,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77557116,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77557222,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755733,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77557436,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77557542,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755765,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77557756,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77557862,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755797,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77558076,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77558182,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755829,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77558396,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77558502,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755861,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77558716,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77558822,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755893,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559036,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559142,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755925,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559356,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559462,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755957,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559676,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559784,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7755989,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77559996,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77560102,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756021,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77560316,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77560422,SPI,MOSI: 0x00;  MISO: 0x00,,
2.7756053,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77560636,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77560742,SPI,MOSI: 0x00;  MISO: 0x00,,
